,index,doc_id,token,token_order,lemma,ent_type,tag,dep,pos,is_stop,is_alpha,is_digit,is_punct,syllables,syllables_count,frec,ncategorias
782,6,63,cuando,6,cuando,,SCONJ,mark,SCONJ,True,True,False,False,"['cuan', 'do']",2.0,10076,5
783,7,63,ve,7,ver,,VERB,advcl,VERB,False,True,False,False,['ve'],1.0,789,4
784,8,63,llorar,8,llorar,,VERB,xcomp,VERB,False,True,False,False,"['llo', 'rar']",2.0,232,2
785,9,63,a,9,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
786,10,63,otra,10,otro,,DET,det,DET,True,True,False,False,['otra'],1.0,3876,4
787,11,63,persona,11,persona,,NOUN,obj,NOUN,False,True,False,False,"['per', 'so', 'na']",3.0,962,4
788,13,63,llora,13,llorar,,VERB,acl,VERB,False,True,False,False,"['llo', 'ra']",2.0,47,4
789,14,63,también,14,también,,ADV,advmod,ADV,True,True,False,False,"['tam', 'bién']",2.0,7087,3
790,0,64,pero,0,pero,,CCONJ,advmod,CCONJ,True,True,False,False,"['pe', 'ro']",2.0,19480,5
791,2,64,eso,2,ese,,PRON,nsubj,PRON,True,True,False,False,['eso'],1.0,3421,3
792,3,64,era,3,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
793,4,64,cierto,4,cierto,,ADJ,ROOT,ADJ,True,True,False,False,"['cier', 'to']",2.0,1058,1
794,6,64,se,6,él,,PRON,expl:pass,PRON,True,True,False,False,['se'],1.0,68473,3
795,7,64,le,7,él,,PRON,obj,PRON,True,True,False,False,['le'],1.0,18093,3
796,8,64,notaba,8,notar,,VERB,advcl,VERB,False,True,False,False,"['no', 'ta', 'ba']",3.0,85,1
797,9,64,que,9,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
798,10,64,no,10,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
799,11,64,era,11,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
800,12,64,un,12,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
801,13,64,muchacho,13,muchacho,,NOUN,csubj,NOUN,False,True,False,False,"['mu', 'cha', 'cho']",3.0,361,2
802,14,64,muy,14,mucho,,ADV,advmod,ADV,True,True,False,False,['muy'],1.0,7936,3
803,15,64,normal,15,normal,,ADJ,amod,ADJ,False,True,False,False,"['nor', 'mal']",2.0,451,3
804,0,65,recuerdo,0,recordar,,VERB,ROOT,VERB,False,True,False,False,"['re', 'cuer', 'do']",3.0,896,5
805,1,65,que,1,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
806,2,65,nos,2,yo,,PRON,iobj,PRON,True,True,False,False,['nos'],1.0,6511,3
807,3,65,sentamos,3,sentir,,VERB,ccomp,VERB,False,True,False,False,"['sen', 'ta', 'mos']",3.0,19,1
808,4,65,a,4,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
809,5,65,tomar,5,tomar,,VERB,xcomp,VERB,False,True,False,False,"['to', 'mar']",2.0,627,1
810,6,65,un,6,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
811,7,65,café,7,café,,NOUN,obj,NOUN,False,True,False,False,"['ca', 'fé']",2.0,434,12
812,8,65,y,8,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
813,9,65,me,9,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
814,10,65,esquivaba,10,esquivar,,VERB,conj,VERB,False,True,False,False,"['es', 'qui', 'va', 'ba']",4.0,4,1
815,11,65,la,11,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
816,12,65,mirada,12,mirada,,NOUN,nsubj,NOUN,False,True,False,False,"['mi', 'ra', 'da']",3.0,947,3
817,0,66,yo,0,yo,,PRON,nsubj,PRON,True,True,False,False,['yo'],1.0,7920,3
818,1,66,le,1,él,,PRON,obj,PRON,True,True,False,False,['le'],1.0,18093,3
819,2,66,hice,2,hacer,,VERB,ROOT,VERB,False,True,False,False,"['hi', 'ce']",2.0,253,1
820,3,66,una,3,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
821,4,66,pregunta,4,pregunta,,NOUN,obj,NOUN,False,True,False,False,"['pre', 'gun', 'ta']",3.0,654,3
822,5,66,y,5,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
823,6,66,no,6,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
824,7,66,me,7,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
825,8,66,contestó,8,contestar,,VERB,conj,VERB,False,True,False,False,"['con', 'tes', 'tó']",3.0,266,1
826,10,66,no,10,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
827,11,66,me,11,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
828,12,66,contestó,12,contestar,,VERB,advcl,VERB,False,True,False,False,"['con', 'tes', 'tó']",3.0,266,1
829,13,66,nada,13,nada,,PRON,nsubj,PRON,True,True,False,False,"['na', 'da']",2.0,3806,6
830,0,67,había,0,haber,PER,AUX,aux,AUX,True,True,False,False,"['ha', 'bía']",2.0,10956,2
831,1,67,empezado,1,empezar,,VERB,ROOT,VERB,False,True,False,False,"['em', 'pe', 'za', 'do']",4.0,163,1
832,2,67,a,2,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
833,3,67,mirarme,3,mirar yo,,VERB,xcomp,VERB,False,True,False,False,"['mi', 'rar', 'me']",3.0,48,1
834,4,67,con,4,con,,ADP,case,ADP,True,True,False,False,['con'],1.0,47188,3
835,5,67,cierta,5,cierto,,DET,det,DET,True,True,False,False,"['cier', 'ta']",2.0,704,1
836,6,67,molesta,6,molesto,,ADJ,amod,ADJ,False,True,False,False,"['mo', 'les', 'ta']",3.0,67,3
837,7,67,fijeza,7,fijeza,,NOUN,obl,NOUN,False,True,False,False,"['fi', 'je', 'za']",3.0,31,1
838,0,68,el,0,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
839,1,68,sábado,1,sábado,,NOUN,obl,NOUN,False,True,False,False,"['sá', 'ba', 'do']",3.0,209,2
840,2,68,lo,2,él,,PRON,obj,PRON,True,True,False,False,['lo'],1.0,31492,6
841,3,68,fui,3,ir,,AUX,aux,AUX,True,True,False,False,['fui'],1.0,381,3
842,4,68,a,4,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
843,5,68,ver,5,ver,,VERB,ROOT,VERB,True,True,False,False,['ver'],1.0,2543,4
844,7,68,con,7,con,,ADP,case,ADP,True,True,False,False,['con'],1.0,47188,3
845,8,68,una,8,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
846,9,68,curiosidad,9,curiosidad,,NOUN,obl,NOUN,False,True,False,False,"['cu', 'rio', 'si', 'dad']",4.0,251,1
847,10,68,más,10,más,,ADV,advmod,ADV,True,True,False,False,['más'],1.0,20040,4
848,11,68,humana,11,humano,,ADJ,amod,ADJ,False,True,False,False,"['hu', 'ma', 'na']",3.0,555,4
849,12,68,que,12,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
850,13,68,periodística,13,periodísticar,,VERB,acl,VERB,False,True,False,False,"['pe', 'rio', 'dís', 'ti', 'ca']",5.0,32,1
851,0,69,me,0,yo,,PRON,iobj,PRON,True,True,False,False,['me'],1.0,18437,3
852,1,69,dijo,1,decir,,VERB,ROOT,VERB,True,True,False,False,"['di', 'jo']",2.0,3431,2
853,2,69,que,2,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
854,3,69,iba,3,ir,,AUX,aux,AUX,False,True,False,False,['iba'],1.0,1765,2
855,4,69,a,4,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
856,5,69,jugar,5,jugar,,VERB,xcomp,VERB,False,True,False,False,"['ju', 'gar']",2.0,384,2
857,6,69,al,6,al,,ADP,case,ADP,True,True,False,False,['al'],1.0,24980,3
858,7,69,día,7,día,,NOUN,obl,NOUN,True,True,False,False,['día'],1.0,3951,3
859,8,69,siguiente,8,siguiente,,ADJ,amod,ADJ,True,True,False,False,"['si', 'guien', 'te']",3.0,732,1
860,10,69,que,10,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
861,11,69,estaba,11,estar,,AUX,cop,AUX,True,True,False,False,"['es', 'ta', 'ba']",3.0,4484,2
862,12,69,perfecto,12,perfecto,,ADJ,acl,ADJ,False,True,False,False,"['per', 'fec', 'to']",3.0,239,2
863,0,70,le,0,él,,PRON,iobj,PRON,True,True,False,False,['le'],1.0,18093,3
864,1,70,dije,1,decir,,VERB,ROOT,VERB,False,True,False,False,"['di', 'je']",2.0,668,3
865,2,70,que,2,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
866,3,70,no,3,no,,ADV,obj,ADV,True,True,False,False,['no'],1.0,55524,3
867,5,70,que,5,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
868,6,70,lamentablemente,6,lamentablemente,,ADV,advmod,ADV,False,True,False,False,"['la', 'men', 'ta', 'ble', 'men', 'te']",6.0,37,1
869,7,70,sólo,7,sólo,,ADV,advmod,ADV,True,True,False,False,"['só', 'lo']",2.0,7174,3
870,8,70,hablaba,8,hablar,,VERB,advcl,VERB,False,True,False,False,"['ha', 'bla', 'ba']",3.0,478,1
871,9,70,castellano,9,castellano,,NOUN,obj,NOUN,False,True,False,False,"['cas', 'te', 'llano']",3.0,185,3
872,0,71,empieza,0,empezar,,VERB,ROOT,VERB,False,True,False,False,"['em', 'pie', 'za']",3.0,374,3
873,1,71,el,1,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
874,2,71,segundo,2,segundo,,ADJ,amod,ADJ,True,True,False,False,"['se', 'gun', 'do']",3.0,1148,5
875,3,71,tiempo,3,tiempo,,NOUN,nsubj,NOUN,True,True,False,False,"['tiem', 'po']",2.0,4167,3
876,4,71,y,4,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
877,5,71,el,5,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
878,6,71,loco,6,Loco,LOC,PROPN,nsubj,PROPN,False,True,False,False,"['lo', 'co']",2.0,273,3
879,7,71,estaba,7,estar,,AUX,cop,AUX,True,True,False,False,"['es', 'ta', 'ba']",3.0,4484,2
880,8,71,desatado,8,desatado,,ADJ,conj,ADJ,False,True,False,False,"['des', 'ata', 'do']",3.0,17,1
881,0,72,me,0,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
882,1,72,doy,1,dar,,VERB,ROOT,VERB,False,True,False,False,['doy'],1.0,120,2
883,2,72,vuelta,2,vuelta,,NOUN,obj,NOUN,False,True,False,False,"['vuel', 'ta']",2.0,525,3
884,3,72,y,3,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
885,4,72,veo,4,ver,,VERB,conj,VERB,False,True,False,False,['veo'],1.0,365,1
886,5,72,llegar,5,llegar,,VERB,xcomp,VERB,False,True,False,False,"['lle', 'gar']",2.0,1344,1
887,7,72,por,7,por,,ADP,case,ADP,True,True,False,False,['por'],1.0,40060,3
888,8,72,detrás,8,detrás,,ADV,fixed,ADV,True,True,False,False,"['de', 'trás']",2.0,174,2
889,9,72,del,9,del,,ADP,fixed,ADP,True,True,False,False,['del'],1.0,49142,3
890,10,72,estadio,10,estadio,,NOUN,obl,NOUN,False,True,False,False,"['es', 'ta', 'dio']",3.0,140,1
891,12,72,una,12,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
892,13,72,ambulancia,13,ambulancia,,NOUN,obj,NOUN,False,True,False,False,"['am', 'bu', 'lan', 'cia']",4.0,37,2
893,15,72,a,15,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
894,16,72,toda,16,todo,,DET,det,DET,True,True,False,False,"['to', 'da']",2.0,2670,4
895,17,72,velocidad,17,velocidad,,NOUN,obl,NOUN,False,True,False,False,"['ve', 'lo', 'ci', 'dad']",4.0,440,1
896,0,73,me,0,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
897,1,73,acerco,1,acerco,,ADJ,ROOT,ADJ,False,True,False,False,"['acer', 'co']",2.0,23,1
898,3,73,entonces,3,entonces,,ADV,advmod,ADV,True,True,False,False,"['en', 'ton', 'ces']",3.0,3053,4
899,5,73,a,5,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
900,6,73,riesgo,6,riesgo,,NOUN,fixed,NOUN,False,True,False,False,"['ries', 'go']",2.0,548,1
901,7,73,de,7,de,,ADP,fixed,ADP,True,True,False,False,['de'],1.0,264834,4
902,8,73,que,8,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
903,9,73,me,9,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
904,10,73,consideraran,10,considerarir,,VERB,advcl,VERB,False,True,False,False,"['con', 'si', 'de', 'ra', 'ran']",5.0,3,1
905,11,73,un,11,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
906,12,73,entrometido,12,entrometido,,NOUN,obj,NOUN,False,True,False,False,"['en', 'tro', 'me', 'ti', 'do']",5.0,5,3
907,0,74,según,0,según,PER,ADP,case,ADP,True,True,False,False,"['se', 'gún']",2.0,2789,2
908,1,74,el,1,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
909,2,74,médico,2,médico,,NOUN,obl,NOUN,False,True,False,False,"['mé', 'di', 'co']",3.0,522,3
910,4,74,había,4,haber,PER,AUX,ROOT,AUX,True,True,False,False,"['ha', 'bía']",2.0,10956,2
911,5,74,que,5,que,,SCONJ,cc,SCONJ,True,True,False,False,['que'],1.0,153240,5
912,6,74,encerrarlo,6,encerrar él,,VERB,conj,VERB,False,True,False,False,"['en', 'ce', 'rrar', 'lo']",4.0,3,1
913,7,74,de,7,de,,ADP,advmod,ADP,True,True,False,False,['de'],1.0,264834,4
914,8,74,inmediato,8,inmediato,,NOUN,fixed,NOUN,False,True,False,False,"['in', 'me', 'dia', 'to']",4.0,119,1
915,9,74,porque,9,porque,,SCONJ,mark,SCONJ,True,True,False,False,"['por', 'que']",2.0,7519,3
916,10,74,era,10,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
917,11,74,muy,11,mucho,,ADV,advmod,ADV,True,True,False,False,['muy'],1.0,7936,3
918,12,74,peligroso,12,peligroso,,ADJ,advcl,ADJ,False,True,False,False,"['pe', 'li', 'gro', 'so']",4.0,193,1
919,0,75,daban,0,Daban,,PROPN,ROOT,PROPN,False,True,False,False,"['da', 'ban']",2.0,226,1
920,1,75,lástima,1,lástima,,PROPN,flat,PROPN,False,True,False,False,"['lás', 'ti', 'ma']",3.0,109,2
921,3,75,ahí,3,ahí,,ADV,advmod,ADV,True,True,False,False,['ahí'],1.0,1308,2
922,4,75,encerrados,4,encerrado,,ADJ,advcl,ADJ,False,True,False,False,"['en', 'ce', 'rra', 'dos']",4.0,34,1
923,5,75,esperando,5,esperar,,VERB,ccomp,VERB,False,True,False,False,"['es', 'pe', 'ran', 'do']",4.0,294,1
924,6,75,que,6,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
925,7,75,alguien,7,alguien,,PRON,nsubj,PRON,False,True,False,False,"['al', 'guien']",2.0,1235,3
926,8,75,viniera,8,venir,,VERB,ccomp,VERB,False,True,False,False,"['vi', 'nie', 'ra']",3.0,30,1
927,9,75,a,9,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
928,10,75,buscarlos,10,buscarlo,,NOUN,obj,NOUN,False,True,False,False,"['bus', 'car', 'los']",3.0,13,1
929,0,76,nos,0,yo,,PRON,iobj,PRON,True,True,False,False,['nos'],1.0,6511,3
930,1,76,lo,1,él,,PRON,obj,PRON,True,True,False,False,['lo'],1.0,31492,6
931,2,76,entregaron,2,entregar,,VERB,ROOT,VERB,False,True,False,False,"['en', 'tre', 'ga', 'ron']",4.0,17,1
932,3,76,en,3,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
933,4,76,una,4,uno,,DET,det,DET,True,True,False,False,['una'],1.0,47992,9
934,5,76,caja,5,caja,,NOUN,obl,NOUN,False,True,False,False,"['ca', 'ja']",2.0,252,2
935,6,76,de,6,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
936,7,76,cartón,7,cartón,,NOUN,nmod,NOUN,False,True,False,False,"['car', 'tón']",2.0,59,1
937,8,76,a,8,a,,ADP,case,ADP,False,True,False,False,['a'],1.0,91360,3
938,9,76,la,9,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
939,10,76,que,10,que,,PRON,obj,PRON,True,True,False,False,['que'],1.0,153240,5
940,11,76,sólo,11,sólo,,ADV,advmod,ADV,True,True,False,False,"['só', 'lo']",2.0,7174,3
941,12,76,le,12,él,,PRON,obj,PRON,True,True,False,False,['le'],1.0,18093,3
942,13,76,faltaba,13,faltar,,VERB,acl,VERB,False,True,False,False,"['fal', 'ta', 'ba']",3.0,138,1
943,14,76,el,14,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
944,15,76,moño,15,moño,,NOUN,nsubj,NOUN,False,True,False,False,"['mo', 'ño']",2.0,46,1
945,0,77,yo,0,yo,,PRON,nsubj,PRON,True,True,False,False,['yo'],1.0,7920,3
946,1,77,no,1,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
947,2,77,hablaba,2,hablar,,VERB,ROOT,VERB,False,True,False,False,"['ha', 'bla', 'ba']",3.0,478,1
948,3,77,con,3,con,,ADP,case,ADP,True,True,False,False,['con'],1.0,47188,3
949,4,77,él,4,él,,PRON,obj,PRON,True,True,False,False,['él'],1.0,5809,2
950,5,77,como,5,como,,SCONJ,mark,SCONJ,True,True,False,False,"['co', 'mo']",2.0,24440,5
951,6,77,hacían,6,hacer,,VERB,advcl,VERB,False,True,False,False,"['ha', 'cían']",2.0,295,1
952,7,77,los,7,el,,DET,det,DET,True,True,False,False,['los'],1.0,83522,6
953,8,77,otros,8,otro,,DET,det,DET,True,True,False,False,['otros'],1.0,3523,4
954,9,77,chicos,9,chico,,NOUN,obj,NOUN,False,True,False,False,"['chi', 'cos']",2.0,296,3
955,11,77,o,11,o,,CCONJ,cc,CCONJ,False,True,False,False,['o'],1.0,18470,3
956,12,77,como,12,como,,SCONJ,mark,SCONJ,True,True,False,False,"['co', 'mo']",2.0,24440,5
957,13,77,mi,13,mi,,DET,det,DET,True,True,False,False,['mi'],1.0,9450,4
958,14,77,papá,14,papá,,NOUN,conj,NOUN,False,True,False,False,"['pa', 'pá']",2.0,256,2
959,15,77,y,15,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
960,16,77,mi,16,mi,,DET,det,DET,True,True,False,False,['mi'],1.0,9450,4
961,17,77,mamá,17,mamá,,NOUN,conj,NOUN,False,True,False,False,"['ma', 'má']",2.0,299,2
962,0,78,los,0,el,,DET,det,DET,True,True,False,False,['los'],1.0,83522,6
963,1,78,gatos,1,gato,,NOUN,nsubj,NOUN,False,True,False,False,"['ga', 'tos']",2.0,112,3
964,2,78,tienen,2,tener,,VERB,ROOT,VERB,True,True,False,False,"['tie', 'nen']",2.0,2117,2
965,3,78,un,3,uno,,DET,det,DET,True,True,False,False,['un'],1.0,62236,4
966,4,78,lenguaje,4,lenguaje,,NOUN,obj,NOUN,False,True,False,False,"['len', 'gua', 'je']",3.0,461,1
967,5,78,que,5,que,,PRON,nsubj,PRON,True,True,False,False,['que'],1.0,153240,5
968,6,78,no,6,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
969,7,78,comprenden,7,comprender,,VERB,acl,VERB,False,True,False,False,"['com', 'pren', 'den']",3.0,28,1
970,8,78,quienes,8,quien,,PRON,nsubj,PRON,True,True,False,False,"['quie', 'nes']",2.0,1017,2
971,9,78,no,9,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
972,10,78,aceptan,10,aceptar,,VERB,ccomp,VERB,False,True,False,False,"['acep', 'tan']",2.0,47,1
973,11,78,el,11,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
974,12,78,misterio,12,misterio,,NOUN,obj,NOUN,False,True,False,False,"['mis', 'te', 'rio']",3.0,205,2
975,0,79,mis,0,mi,,DET,det,DET,True,True,False,False,['mis'],1.0,2256,3
976,1,79,amigos,1,amigo,,NOUN,nsubj,NOUN,False,True,False,False,"['ami', 'gos']",2.0,794,4
977,2,79,del,2,del,,ADP,case,ADP,True,True,False,False,['del'],1.0,49142,3
978,3,79,colegio,3,colegio,,NOUN,nmod,NOUN,False,True,False,False,"['co', 'le', 'gio']",3.0,318,3
979,4,79,no,4,no,,ADV,advmod,ADV,True,True,False,False,['no'],1.0,55524,3
980,5,79,sabían,5,saber,,VERB,ROOT,VERB,False,True,False,False,"['sa', 'bían']",2.0,140,1
981,6,79,nada,6,nada,,PRON,obj,PRON,True,True,False,False,"['na', 'da']",2.0,3806,6
982,7,79,de,7,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
983,8,79,la,8,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
984,9,79,ciudad,9,ciudad,,NOUN,nmod,NOUN,False,True,False,False,"['ciu', 'dad']",2.0,1519,2
985,10,79,en,10,en,,ADP,case,ADP,True,True,False,False,['en'],1.0,116349,3
986,11,79,la,11,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
987,12,79,que,12,que,,PRON,obl,PRON,True,True,False,False,['que'],1.0,153240,5
988,13,79,yo,13,yo,,PRON,nsubj,PRON,True,True,False,False,['yo'],1.0,7920,3
989,14,79,había,14,haber,,AUX,aux,AUX,True,True,False,False,"['ha', 'bía']",2.0,10956,2
990,15,79,nacido,15,nacer,,VERB,acl,VERB,False,True,False,False,"['na', 'ci', 'do']",3.0,277,4
991,0,80,por,0,por,,ADP,advmod,ADP,True,True,False,False,['por'],1.0,40060,3
992,1,80,supuesto,1,supuesto,,NOUN,fixed,NOUN,True,True,False,False,"['su', 'pues', 'to']",3.0,172,2
993,2,80,que,2,que,,SCONJ,mark,SCONJ,True,True,False,False,['que'],1.0,153240,5
994,3,80,me,3,yo,,PRON,obj,PRON,True,True,False,False,['me'],1.0,18437,3
995,4,80,encantaba,4,encantar,,VERB,ROOT,VERB,False,True,False,False,"['en', 'can', 'ta', 'ba']",4.0,21,1
996,5,80,la,5,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
997,6,80,idea,6,idea,,NOUN,nsubj,NOUN,False,True,False,False,['idea'],1.0,1096,5
998,7,80,de,7,de,,ADP,mark,ADP,True,True,False,False,['de'],1.0,264834,4
999,8,80,poder,8,poder,,AUX,aux,AUX,True,True,False,False,"['po', 'der']",2.0,2193,3
1000,9,80,volver,9,volver,,VERB,acl,VERB,False,True,False,False,"['vol', 'ver']",2.0,677,2
1001,10,80,a,10,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
1002,11,80,verla,11,ver él,,VERB,xcomp,VERB,False,True,False,False,"['ver', 'la']",2.0,183,2
1003,12,80,y,12,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1004,13,80,jugar,13,jugar,,VERB,conj,VERB,False,True,False,False,"['ju', 'gar']",2.0,384,2
1005,14,80,con,14,con,,ADP,case,ADP,True,True,False,False,['con'],1.0,47188,3
1006,15,80,ella,15,él,,PRON,obl,PRON,True,True,False,False,['ella'],1.0,5496,3
1007,0,81,pero,0,pero,,CCONJ,advmod,CCONJ,True,True,False,False,"['pe', 'ro']",2.0,19480,5
1008,1,81,era,1,ser,,AUX,cop,AUX,True,True,False,False,['era'],1.0,11342,6
1009,2,81,el,2,el,,DET,ROOT,DET,True,True,False,False,['el'],1.0,139638,3
1010,3,81,mío,3,mío,,DET,punct,DET,True,True,False,False,['mío'],1.0,412,2
1011,4,81,y,4,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1012,5,81,ahora,5,ahora,,ADV,advmod,ADV,True,True,False,False,"['aho', 'ra']",2.0,4949,3
1013,6,81,podíamos,6,poder,,AUX,aux,AUX,False,True,False,False,"['po', 'día', 'mos']",3.0,83,1
1014,7,81,volver,7,volver,,VERB,conj,VERB,False,True,False,False,"['vol', 'ver']",2.0,677,2
1015,8,81,y,8,y,,CCONJ,cc,CCONJ,False,True,False,False,['y'],1.0,140472,3
1016,9,81,mi,9,mi,,DET,det,DET,True,True,False,False,['mi'],1.0,9450,4
1017,10,81,curiosidad,10,curiosidad,,NOUN,nsubj,NOUN,False,True,False,False,"['cu', 'rio', 'si', 'dad']",4.0,251,1
1018,11,81,se,11,él,,PRON,obj,PRON,True,True,False,False,['se'],1.0,68473,3
1019,12,81,había,12,haber,,AUX,aux,AUX,True,True,False,False,"['ha', 'bía']",2.0,10956,2
1020,13,81,despertado,13,despertar,,VERB,conj,VERB,False,True,False,False,"['des', 'per', 'ta', 'do']",4.0,51,1
1021,0,82,puedo,0,poder,,VERB,ROOT,VERB,True,True,False,False,"['pue', 'do']",2.0,723,1
1022,1,82,mostrarte,1,mostrartir,,VERB,flat,VERB,False,True,False,False,"['mos', 'trar', 'te']",3.0,,
1023,2,82,el,2,el,,DET,det,DET,True,True,False,False,['el'],1.0,139638,3
1024,3,82,mundo,3,mundo,,NOUN,nsubj,NOUN,False,True,False,False,"['mun', 'do']",2.0,3783,2
1025,4,82,entero,4,entero,,ADJ,amod,ADJ,False,True,False,False,"['en', 'te', 'ro']",3.0,229,3
1026,5,82,si,5,si,,SCONJ,mark,SCONJ,True,True,False,False,['si'],1.0,10060,3
1027,6,82,te,6,tú,,PRON,iobj,PRON,True,True,False,False,['te'],1.0,5026,3
1028,7,82,animas,7,animar,,VERB,advcl,VERB,False,True,False,False,"['ani', 'mas']",2.0,3,2
1029,8,82,a,8,a,,ADP,mark,ADP,False,True,False,False,['a'],1.0,91360,3
1030,9,82,subir,9,subir,,VERB,xcomp,VERB,False,True,False,False,"['su', 'bir']",2.0,207,1
1031,10,82,conmigo,10,yo,,PRON,nsubj,PRON,True,True,False,False,"['con', 'mi', 'go']",3.0,417,2
1032,11,82,alto,11,alto,,ADJ,amod,ADJ,False,True,False,False,"['al', 'to']",2.0,916,3
1033,13,82,muy,13,mucho,,ADV,advmod,ADV,True,True,False,False,['muy'],1.0,7936,3
1034,14,82,alto,14,alto,,ADJ,amod,ADJ,False,True,False,False,"['al', 'to']",2.0,916,3
1035,0,83,eran,0,ser,,AUX,cop,AUX,True,True,False,False,['eran'],1.0,2219,4
1036,1,83,perros,1,perro,,NOUN,ROOT,NOUN,False,True,False,False,"['pe', 'rros']",2.0,208,3
1037,2,83,amaestrados,2,amaestrado,,ADJ,amod,ADJ,False,True,False,False,"['ama', 'es', 'tra', 'dos']",4.0,2,1
1038,4,83,como,4,como,,SCONJ,mark,SCONJ,True,True,False,False,"['co', 'mo']",2.0,24440,5
1039,5,83,esos,5,ese,,PRON,advcl,PRON,True,True,False,False,['esos'],1.0,1594,3
1040,6,83,que,6,que,,PRON,obj,PRON,True,True,False,False,['que'],1.0,153240,5
1041,7,83,tiene,7,tener,,VERB,acl,VERB,True,True,False,False,"['tie', 'ne']",2.0,4715,2
1042,8,83,la,8,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1043,9,83,policía,9,policía,,NOUN,nsubj,NOUN,False,True,False,False,"['po', 'li', 'cía']",3.0,675,3
1044,0,84,cuando,0,cuando,,SCONJ,mark,SCONJ,True,True,False,False,"['cuan', 'do']",2.0,10076,5
1045,1,84,saltó,1,saltar,,VERB,advcl,VERB,False,True,False,False,"['sal', 'tó']",2.0,64,1
