,oracion,nombre,numero_oracion,cant_palabra,cant_caracteres,propMayor2,propMayor3,palContenido,NpalContenido,Numeros,nombreRepetido
714,Nos lo entregaron en una caja de cartón a la que sólo le faltaba el moño.,Negro,31,16,73,0.5625,0.375,"['entregaron', 'caja', 'cartón', 'sólo', 'faltaba', 'moño']",6,False,[]
715,"Como los franceses son muy prolijos, nos dieron su cédula de identidad en la que figuraba su nombre que ya no recuerdo y que él no respondía.",Negro,32,27,141,0.6296296296296297,0.37037037037037035,"['franceses', 'son', 'prolijos', 'dieron', 'cédula', 'identidad', 'figuraba', 'nombre', 'recuerdo', 'respondía']",10,False,[]
716,También su certificado de vacuna y un papelito que decía que lo habían encontrado perdido en la calle y que tenía seis meses de edad.,Negro,33,25,133,0.64,0.52,"['certificado', 'vacuna', 'papelito', 'decía', 'habían', 'encontrado', 'perdido', 'calle', 'tenía', 'seis', 'meses', 'edad']",12,False,[]
717,"Mientras íbamos en el taxi hice la cuenta: estábamos en junio, y si el Negro -yo ya lo llamaba así- tenía seis meses quería decir que había nacido, como yo, en enero.",Negro,34,32,166,0.625,0.5625,"['mientras', 'íbamos', 'taxi', 'hice', 'cuenta', 'estábamos', 'junio', 'si', 'negro', 'llamaba', 'así', 'tenía', 'seis', 'meses', 'quería', 'decir', 'había', 'nacido', 'enero']",19,False,['negro']
718,"Decidí, entonces, que cumpliéramos años el mismo día.",Negro,35,8,53,0.875,0.625,"['decidí', 'entonces', 'cumpliéramos', 'años', 'mismo', 'día']",6,False,[]
719,"De esa manera, cuando mis papás me hicieran la fiesta de cumpleaños yo tendría que invitarlo a soplar conmigo las velas de la torta y hacerle un regalo como para un gato.",Negro,36,32,170,0.65625,0.53125,"['manera', 'papás', 'hicieran', 'fiesta', 'cumpleaños', 'tendría', 'invitarlo', 'soplar', 'conmigo', 'velas', 'torta', 'hacerle', 'regalo', 'gato']",14,False,[]
720,"En poco tiempo de juegos y miradas que valían más que palabras, me di cuenta de que el Negro tenía un carácter calmo, distante, rudo cuando se lo molestaba, aunque nunca llegó a ser grosero.",Negro,37,35,190,0.6857142857142857,0.5428571428571428,"['tiempo', 'juegos', 'miradas', 'valían', 'palabras', 'di', 'cuenta', 'negro', 'tenía', 'carácter', 'calmo', 'distante', 'rudo', 'molestaba', 'aunque', 'nunca', 'llegó', 'ser', 'grosero']",19,False,['negro']
721,"Cuando venían visitas, por ejemplo, echaba una mirada a la gente y si advertía que iban a hablar de cosas aburridas me miraba y con los ojos me decía: ""Vámonos a otra pieza, que estos son unos plomos"".",Negro,38,38,201,0.7368421052631579,0.5526315789473685,"['venían', 'visitas', 'ejemplo', 'echaba', 'mirada', 'gente', 'si', 'advertía', 'iban', 'hablar', 'cosas', 'aburridas', 'miraba', 'ojos', 'decía', 'vámonos', 'pieza', 'son', 'plomos']",19,False,[]
722,Y nos íbamos a jugar o a charlar a otro lado.,Negro,39,11,45,0.5454545454545454,0.45454545454545453,"['íbamos', 'jugar', 'charlar', 'lado']",4,False,[]
723,"Yo no hablaba con él como hacían los otros chicos, o como mi papá y mi mamá.",Negro,40,17,76,0.5882352941176471,0.47058823529411764,"['hablaba', 'hacían', 'chicos', 'papá', 'mamá']",5,False,[]
724,"Nos bastaban gestos, guiños, miradas, movimientos de la cabeza.",Negro,41,9,63,0.7777777777777778,0.6666666666666666,"['bastaban', 'gestos', 'guiños', 'miradas', 'movimientos', 'cabeza']",6,False,[]
725,"A veces agregábamos una palabra o un maullido para subrayar, pero en general no hacía falta.",Negro,42,16,92,0.6875,0.625,"['veces', 'agregábamos', 'palabra', 'maullido', 'subrayar', 'general', 'hacía', 'falta']",8,False,[]
726,Los gatos tienen un lenguaje que no comprenden quienes no aceptan el misterio.,Negro,43,13,78,0.6923076923076923,0.5384615384615384,"['gatos', 'tienen', 'lenguaje', 'comprenden', 'aceptan', 'misterio']",6,False,[]
727,A medida que pasaron los años fuimos aprendiéndonos mejor.,Negro,44,9,58,0.8888888888888888,0.6666666666666666,"['medida', 'pasaron', 'años', 'fuimos', 'aprendiéndonos', 'mejor']",6,False,[]
728,El Negro salía por las noches y a veces volvía débil y mal entrazado.,Negro,45,14,69,0.7142857142857143,0.5,"['negro', 'salía', 'noches', 'veces', 'volvía', 'débil', 'mal', 'entrazado']",8,False,['negro']
729,"Traía los bigotes desaliñados y algunos rasguños que le quedaban de una pelea, tenía amores temporarios y tormentosos que a veces lo ponían de mal humor, pero cuando pasaba el tiempo de celo volvía a ser amable y cariñoso y se quedaba a dormir en mi cama, apretado a mí, como antes solía hacerlo Pulqui.",Negro,46,55,303,0.6727272727272727,0.5636363636363636,"['traía', 'bigotes', 'desaliñados', 'rasguños', 'quedaban', 'pelea', 'tenía', 'amores', 'temporarios', 'tormentosos', 'veces', 'ponían', 'mal', 'humor', 'pasaba', 'tiempo', 'celo', 'volvía', 'ser', 'amable', 'cariñoso', 'quedaba', 'dormir', 'cama', 'apretado', 'solía', 'hacerlo', 'pulqui']",28,False,['pulqui']
730,"Estaba impaciente por conocerla, y hasta un poco celoso de saber que no era el único gato que contaba en mi vida.",Negro,47,22,113,0.6818181818181818,0.5,"['estaba', 'impaciente', 'conocerla', 'celoso', 'saber', 'era', 'único', 'gato', 'contaba', 'vida']",10,False,[]
731,Entretanto yo había aprendido a hablar y escribir en francés y tenía buenas notas en la escuela.,Negro,48,17,96,0.5882352941176471,0.5882352941176471,"['entretanto', 'había', 'aprendido', 'hablar', 'escribir', 'francés', 'tenía', 'buenas', 'notas', 'escuela']",10,False,[]
732,"Lentamente, sin darme cuenta casi, Buenos Aires empezó a ser para mí una curiosidad que mis padres nombraban con pasión y a veces con miedo.",Negro,49,25,140,0.84,0.56,"['lentamente', 'darme', 'cuenta', 'casi', 'buenos', 'aires', 'empezó', 'ser', 'curiosidad', 'padres', 'nombraban', 'pasión', 'veces', 'miedo']",14,False,[]
733,Mis amigos del colegio no sabían nada de la ciudad en la que yo había nacido.,Negro,50,16,77,0.625,0.4375,"['amigos', 'colegio', 'sabían', 'ciudad', 'había', 'nacido']",6,False,[]
734,"Desconocían el mate, las pastillas de menta, los clásicos entre Boca y River, la factura, la planta de ruda, el dulce de leche, el guardapolvo blanco de la escuela, la campaña de San Martín y las tortas fritas.",Negro,51,38,210,0.631578947368421,0.5263157894736842,"['desconocían', 'mate', 'pastillas', 'menta', 'clásicos', 'boca', 'river', 'factura', 'planta', 'ruda', 'dulce', 'leche', 'guardapolvo', 'blanco', 'escuela', 'campaña', 'san', 'martín', 'tortas', 'fritas']",20,False,[]
735,También yo empezaba a olvidarme de aquel mundo lejano.,Negro,52,9,54,0.6666666666666666,0.6666666666666666,"['empezaba', 'olvidarme', 'aquel', 'mundo', 'lejano']",5,False,[]
736,Pulqui era un recuerdo lejano plasmado en una foto y empezaba a darme cuenta de que quizá podía vivir sin ella y ella sin mí.,Negro,53,25,125,0.72,0.52,"['pulqui', 'era', 'recuerdo', 'lejano', 'plasmado', 'foto', 'empezaba', 'darme', 'cuenta', 'quizá', 'podía', 'vivir']",12,False,['pulqui']
737,Por supuesto que me encantaba la idea de poder volver a verla y jugar con ella.,Negro,54,16,79,0.6875,0.5,"['supuesto', 'encantaba', 'idea', 'poder', 'volver', 'verla', 'jugar']",7,False,[]
738,"De presentarle al Negro e imaginar que saldrían juntos a retozar por los patios, las veredas y los techos.",Negro,55,19,106,0.7368421052631579,0.47368421052631576,"['presentarle', 'negro', 'imaginar', 'saldrían', 'juntos', 'retozar', 'patios', 'veredas', 'techos']",9,False,['negro']
739,"Cuando a fines del 1983 los argentinos restauraron la democracia, mi papá y mi mamá hablaban todos los días de volver a Buenos Aires.",Negro,56,24,133,0.6666666666666666,0.5416666666666666,"['fines', 'argentinos', 'restauraron', 'democracia', 'papá', 'mamá', 'hablaban', 'días', 'volver', 'buenos', 'aires']",11,True,[]
740,"Decían que había que regresar para hacer un lindo país, una nación donde yo, que estaba terminando la escuela, pudiera vivir en libertad, con justicia y sin miedo.",Negro,57,28,163,0.8214285714285714,0.6071428571428571,"['decían', 'había', 'regresar', 'hacer', 'lindo', 'país', 'nación', 'estaba', 'terminando', 'escuela', 'pudiera', 'vivir', 'libertad', 'justicia', 'miedo']",15,False,[]
741,Para que nunca tuviera que irme como ellos.,Negro,58,8,43,1.0,0.75,"['nunca', 'tuviera', 'irme']",3,False,[]
742,"Por las noches, mi papá desplegaba un gran mapa de la Argentina sobre la mesa y me contaba cosas que yo no había aprendido en el colegio francés.",Negro,59,28,145,0.6071428571428571,0.5,"['noches', 'papá', 'desplegaba', 'gran', 'mapa', 'argentina', 'mesa', 'contaba', 'cosas', 'había', 'aprendido', 'colegio', 'francés']",13,False,[]
743,"Recorría con su gran dedo índice ese triángulo que se terminaba en la Antártica y me contaba de las provincias cálidas de la mesopotamia, de Cuyo y de la Patagonia fría y rica.",Negro,60,33,176,0.5757575757575758,0.45454545454545453,"['recorría', 'gran', 'dedo', 'índice', 'triángulo', 'terminaba', 'antártica', 'contaba', 'provincias', 'cálidas', 'mesopotamia', 'cuyo', 'patagonia', 'fría', 'rica']",15,False,[]
744,"Me relataba las batallas de la Independencia, me hablaba de la Primera Junta, de Moreno, de Belgrano, de San Martín, de Rosas, de Sarmiento, de Irigoyen y de Perón.",Negro,61,29,164,0.5172413793103449,0.4482758620689655,"['relataba', 'batallas', 'independencia', 'hablaba', 'primera', 'junta', 'moreno', 'belgrano', 'san', 'martín', 'rosas', 'sarmiento', 'irigoyen', 'perón']",14,False,[]
745,"Empezó a darme algunos libritos que al principio me aburrían, pero como él me explicaba con infinita paciencia y a veces hasta me hacía reír, fui leyéndolos y aprendí desde muy lejos a conocer el país en que había nacido.",Negro,62,40,221,0.7,0.575,"['empezó', 'darme', 'libritos', 'principio', 'aburrían', 'explicaba', 'infinita', 'paciencia', 'veces', 'hacía', 'reír', 'fui', 'leyéndolos', 'aprendí', 'lejos', 'conocer', 'país', 'había', 'nacido']",19,False,[]
746,"No había en la Argentina dragones, ni elefantes, ni leones de gran melena; pero había tigres de los llanos, peludos gorilas, salvajes unitarios, caciques y hombres de a caballo.",Negro,63,29,177,0.6551724137931034,0.6206896551724138,"['había', 'argentina', 'dragones', 'elefantes', 'leones', 'gran', 'melena', 'había', 'tigres', 'llanos', 'peludos', 'gorilas', 'salvajes', 'unitarios', 'caciques', 'hombres', 'caballo']",17,False,[]
747,"Poco a poco, mi papá me fue contando una historia larga de desalientos y de utopías y me decía que yo debía heredar, sobre todo, la esperanza.",Negro,64,27,142,0.6296296296296297,0.5185185185185185,"['papá', 'fue', 'contando', 'historia', 'larga', 'desalientos', 'utopías', 'decía', 'debía', 'heredar', 'esperanza']",11,False,[]
748,"Mientras mi papá me hablaba, el Negro nos miraba como si la conversación le interesara.",Negro,65,15,87,0.6,0.5333333333333333,"['mientras', 'papá', 'hablaba', 'negro', 'miraba', 'si', 'conversación', 'interesara']",8,False,['negro']
749,"De vez en cuando le acariciábamos la cabeza o le rascábamos el cogote, bajo la trompa, y podíamos oírlo ronronear.",Negro,66,20,114,0.55,0.5,"['vez', 'acariciábamos', 'cabeza', 'rascábamos', 'cogote', 'bajo', 'trompa', 'podíamos', 'oírlo', 'ronronear']",10,False,[]
750,Poco a poco empecé a soñar con ese país misterioso y mío que mi papá y mi mamá me hacían revivir todas las noches.,Negro,67,24,114,0.7083333333333334,0.5,"['empecé', 'soñar', 'país', 'misterioso', 'papá', 'mamá', 'hacían', 'revivir', 'todas', 'noches']",10,False,[]
751,"No era tan extraño y ajeno como el de Sandokán, ni tan fantástico como el de Tarzán, ni había en él islas con tesoros escondidos.",Negro,68,25,129,0.6,0.44,"['era', 'tan', 'extraño', 'ajeno', 'sandokán', 'tan', 'fantástico', 'tarzán', 'había', 'islas', 'tesoros', 'escondidos']",12,False,[]
752,Pero era el mío y ahora podíamos volver y mi curiosidad se había despertado.,Negro,69,14,76,0.6428571428571429,0.5,"['era', 'ahora', 'podíamos', 'volver', 'curiosidad', 'había', 'despertado']",7,False,[]
753,"A veces, antes de dormir, pensaba en cordilleras nevadas, tierras rojas, llanuras interminables y guardapolvos blancos.",Negro,70,16,119,0.75,0.75,"['veces', 'dormir', 'pensaba', 'cordilleras', 'nevadas', 'tierras', 'rojas', 'llanuras', 'interminables', 'guardapolvos', 'blancos']",11,False,[]
754,"Una de esas noches el Negro se echó a mi lado, juntó las patitas delanteras bajo la trompa, tiró los bigotes hacia atrás y me dijo con un abrir y cerrar de ojos que había una manera de mirar sobre el mar y ver mi país y así palpitarlo antes de volver definitivamente.",Negro,71,53,267,0.6792452830188679,0.5094339622641509,"['noches', 'negro', 'echó', 'lado', 'juntó', 'patitas', 'delanteras', 'bajo', 'trompa', 'tiró', 'bigotes', 'hacia', 'atrás', 'dijo', 'abrir', 'cerrar', 'ojos', 'había', 'manera', 'mirar', 'mar', 'ver', 'país', 'así', 'palpitarlo', 'volver', 'definitivamente']",27,False,['negro']
755,"Me sorprendí, sabedor de las bromas que el gato pícaro solía hacerme a esas horas.",Negro,72,15,82,0.7333333333333333,0.6,"['sorprendí', 'sabedor', 'bromas', 'gato', 'pícaro', 'solía', 'hacerme', 'horas']",8,False,[]
756,"""No -me insistió-, no bromeo.",Negro,73,5,29,0.4,0.4,"['insistió', 'bromeo']",2,False,[]
757,"Puedo mostrarte el mundo entero si te animas a subir conmigo alto, muy alto.""",Negro,74,14,77,0.7142857142857143,0.6428571428571429,"['puedo', 'mostrarte', 'mundo', 'entero', 'si', 'animas', 'subir', 'conmigo', 'alto', 'alto']",10,False,[]
758,Y así emprendí la gran aventura de mi vida.,Negro,75,9,43,0.5555555555555556,0.4444444444444444,"['así', 'emprendí', 'gran', 'aventura', 'vida']",5,False,[]
759,"Una aventura que ahora me animo a contar y que todavía me parece haber soñado, porque todavía siento mi respiración agitada, mi corazón que salta de emoción y mis ojos que se abren, enormes, para ver del otro lado del mar.",Negro,76,41,222,0.7804878048780488,0.5365853658536586,"['aventura', 'ahora', 'animo', 'contar', 'todavía', 'parece', 'haber', 'soñado', 'todavía', 'siento', 'respiración', 'agitada', 'corazón', 'salta', 'emoción', 'ojos', 'abren', 'enormes', 'ver', 'lado', 'mar']",21,False,[]
760,La primera vez que salimos no llegamos muy lejos porque se me ocurrió entrar en un bar (en París los llaman bistró) donde vendían chocolatines y tuvimos que salir corriendo perseguidos por una manada de perros que nos tiraban tarascones a centímetros de las nalgas.,Negro,77,45,265,0.7555555555555555,0.5111111111111111,"['primera', 'vez', 'salimos', 'llegamos', 'lejos', 'ocurrió', 'entrar', 'bar', 'parís', 'llaman', 'bistró', 'vendían', 'chocolatines', 'tuvimos', 'salir', 'corriendo', 'perseguidos', 'manada', 'perros', 'tiraban', 'tarascones', 'centímetros', 'nalgas']",23,False,[]
761,Resulta que en Francia los kioscos están dentro de los bares.,Negro,78,11,61,0.8181818181818182,0.5454545454545454,"['resulta', 'francia', 'kioscos', 'están', 'dentro', 'bares']",6,False,['francia']
762,"No son tan surtidos como los argentinos, pero en algunos hay chicles y chocolates con almendras que a mí me gustan tanto...",Negro,79,22,123,0.7272727272727273,0.45454545454545453,"['son', 'tan', 'surtidos', 'argentinos', 'chicles', 'chocolates', 'almendras', 'gustan']",8,False,[]
763,"El Negro, en cambio, no quiere saber nada con eso y prefiere el pescado, que a mí, la verdad, no me va ni me viene.",Negro,80,25,115,0.48,0.36,"['negro', 'cambio', 'quiere', 'saber', 'prefiere', 'pescado', 'verdad', 'va', 'viene']",9,False,['negro']
764,Tengo que confesar que el Negro me avisó que no entráramos porque esos lugares suelen ser peligrosos.,Negro,81,17,101,0.8235294117647058,0.5882352941176471,"['tengo', 'confesar', 'negro', 'avisó', 'entráramos', 'lugares', 'suelen', 'ser', 'peligrosos']",9,False,['negro']
765,"Pero como los gatos siempre exageran, insistí, lo tomé entre los brazos, abrí la puerta de un empujón, como John Wayne, y entré.",Negro,82,23,128,0.782608695652174,0.6956521739130435,"['gatos', 'siempre', 'exageran', 'insistí', 'tomé', 'brazos', 'abrí', 'puerta', 'empujón', 'john', 'wayne', 'entré']",12,False,[]
766,Entonces me di cuenta que el Negro tenía razón.,Negro,83,9,47,0.6666666666666666,0.5555555555555556,"['entonces', 'di', 'cuenta', 'negro', 'tenía', 'razón']",6,False,['negro']
767,"Adentro, al calorcito de la estufa, había una docena de perros de todo tipo, tamaño y color esperando que sus dueños terminaran el aperitivo.",Negro,84,24,141,0.7083333333333334,0.5833333333333334,"['adentro', 'calorcito', 'estufa', 'había', 'docena', 'perros', 'tipo', 'tamaño', 'color', 'esperando', 'dueños', 'terminaran', 'aperitivo']",13,False,[]
768,Al verlo al Negro saltaron y empezaron a rascar el piso con las patas.,Negro,85,14,70,0.6428571428571429,0.5,"['verlo', 'negro', 'saltaron', 'empezaron', 'rascar', 'piso', 'patas']",7,False,['negro']
769,"Gruñían feo, sacaban la lengua y ladraban a coro.",Negro,86,9,49,0.6666666666666666,0.5555555555555556,"['gruñían', 'feo', 'sacaban', 'lengua', 'ladraban', 'coro']",6,False,[]
770,"Eso de que perro que ladra no muerde, no es cierto: es un invento de ellos para que uno no salga corriendo.",Negro,87,22,107,0.6363636363636364,0.4090909090909091,"['perro', 'ladra', 'muerde', 'es', 'cierto', 'es', 'invento', 'salga', 'corriendo']",9,False,[]
771,"¿Qué hizo el Negro, acosado y en inferioridad de condiciones con sus cuatro kilos inmovilizados entre mis brazos?",Negro,88,18,113,0.7777777777777778,0.5555555555555556,"['hizo', 'negro', 'acosado', 'inferioridad', 'condiciones', 'cuatro', 'kilos', 'inmovilizados', 'brazos']",9,False,['negro']
772,Lo primero fue llamarme estúpido y otras cosas más.,Negro,89,9,51,0.7777777777777778,0.5555555555555556,"['primero', 'fue', 'llamarme', 'estúpido', 'cosas']",5,False,[]
773,"Después agachó las orejas, infló la cola y mostró los cuatro lustrosos colmillos como si fueran clavos de carpintero.",Negro,90,19,117,0.7894736842105263,0.6842105263157895,"['después', 'agachó', 'orejas', 'infló', 'cola', 'mostró', 'cuatro', 'lustrosos', 'colmillos', 'si', 'fueran', 'clavos', 'carpintero']",13,False,[]
774,Yo me asusté un poco porque me di cuenta que estaba todo complicado y la íbamos a ligar.,Negro,91,18,88,0.5555555555555556,0.5,"['asusté', 'di', 'cuenta', 'estaba', 'complicado', 'íbamos', 'ligar']",7,False,[]
775,La puerta se había cerrado y ya no había tiempo para correr.,Negro,92,12,60,0.5833333333333334,0.5833333333333334,"['puerta', 'había', 'cerrado', 'había', 'tiempo', 'correr']",6,False,[]
776,"Estábamos acorralados entre el mostrador y los perros, que se parecían a esos que se ven en la televisión en las películas de terror.",Negro,93,24,133,0.625,0.4166666666666667,"['estábamos', 'acorralados', 'mostrador', 'perros', 'parecían', 'ven', 'televisión', 'películas', 'terror']",9,False,[]
777,"El Negro me miró, movió los bigotes y me hizo señas de que lo dejara sobre el mostrador.",Negro,94,18,88,0.6111111111111112,0.5,"['negro', 'miró', 'movió', 'bigotes', 'hizo', 'señas', 'dejara', 'mostrador']",8,False,['negro']
778,"Había sacado unas uñas que parecían garfios, cosa de impresionar un poco a la concurrencia.",Negro,95,15,91,0.7333333333333333,0.6666666666666666,"['había', 'sacado', 'uñas', 'parecían', 'garfios', 'cosa', 'impresionar', 'concurrencia']",8,False,[]
779,Lo puse entre unas botellas y un cenicero y me hice a un lado temiendo que los mastines me hicieran añico los pantalones.,Negro,96,23,121,0.6521739130434783,0.5217391304347826,"['puse', 'botellas', 'cenicero', 'hice', 'lado', 'temiendo', 'mastines', 'hicieran', 'añico', 'pantalones']",10,False,[]
780,Los parroquianos manotearon sus copas en un desesperado intento de salvar las últimas gotas de vermut y se fueron hacia la pared como para ver el espectáculo desde la platea.,Negro,97,30,174,0.7,0.5666666666666667,"['parroquianos', 'manotearon', 'copas', 'desesperado', 'intento', 'salvar', 'últimas', 'gotas', 'vermut', 'fueron', 'hacia', 'pared', 'ver', 'espectáculo', 'platea']",15,False,[]
781,"En sus miradas había una clara simpatía por el batallón de perros que rugían y movían sus cabezas como si no supieran por quién empezar, si por el Negro o por mí.",Negro,98,32,162,0.6875,0.4375,"['miradas', 'había', 'clara', 'simpatía', 'batallón', 'perros', 'rugían', 'movían', 'cabezas', 'si', 'supieran', 'quién', 'empezar', 'si', 'negro']",15,False,['negro']
782,"Eran perros amaestrados, como esos que tiene la policía.",Negro,99,9,56,0.8888888888888888,0.7777777777777778,"['eran', 'perros', 'amaestrados', 'tiene', 'policía']",5,False,[]
783,"El más fiero era uno modelo alemán que respondía a un tipo grandote, de campera negra atravesada por dos calaveras, que estaba jugando con la máquina tragamonedas.",Negro,100,27,163,0.8148148148148148,0.5185185185185185,"['fiero', 'era', 'modelo', 'alemán', 'respondía', 'tipo', 'grandote', 'campera', 'negra', 'atravesada', 'dos', 'calaveras', 'estaba', 'jugando', 'máquina', 'tragamonedas']",16,False,[]
784,"El grandote le decía: ""Vaya, coma, vaya"" y se divertía a lo loco.",Negro,101,13,65,0.5384615384615384,0.5384615384615384,"['grandote', 'decía', 'vaya', 'coma', 'vaya', 'divertía', 'loco']",7,False,['loco']
785,"El Negro, entretanto, se paseaba por el mostrador, la pelambre toda inflada, sin perder de vista a sus adversarios.",Negro,102,19,115,0.6842105263157895,0.5263157894736842,"['negro', 'entretanto', 'paseaba', 'mostrador', 'pelambre', 'toda', 'inflada', 'perder', 'vista', 'adversarios']",10,False,['negro']
786,"De vez en cuando, para fingir que el asunto no merecía toda su atención, levantaba una pata y le daba un par de lamidas como si fuera un helado.",Negro,103,29,144,0.6206896551724138,0.4827586206896552,"['vez', 'fingir', 'asunto', 'merecía', 'toda', 'atención', 'levantaba', 'pata', 'daba', 'par', 'lamidas', 'si', 'fuera', 'helado']",14,False,[]
787,"Yo estaba bastante julepeado, tengo que confesarlo, y si hubiera podido salir habría corrido a buscar a mi papá para que nos diera una mano.",Negro,104,25,140,0.76,0.6,"['estaba', 'bastante', 'julepeado', 'tengo', 'confesarlo', 'si', 'hubiera', 'podido', 'salir', 'habría', 'corrido', 'buscar', 'papá', 'diera', 'mano']",15,False,[]
788,Por fin uno de los perros cargó como si estuviera en la caballería.,Negro,105,13,67,0.6923076923076923,0.38461538461538464,"['fin', 'perros', 'cargó', 'si', 'estuviera', 'caballería']",6,False,[]
789,Era un cuzquito de nada.,Negro,106,5,24,0.6,0.4,"['era', 'cuzquito']",2,False,[]
790,"Saltó, más por hacer pinta que por morder, y recibió un zarpazo abajo del morro que lo hizo volver gritando a la retaguardia.",Negro,107,23,125,0.782608695652174,0.5217391304347826,"['saltó', 'hacer', 'pinta', 'morder', 'recibió', 'zarpazo', 'abajo', 'morro', 'hizo', 'volver', 'gritando', 'retaguardia']",12,False,[]
791,Hubo estupor en la concurrencia.,Negro,108,5,32,0.6,0.6,"['hubo', 'estupor', 'concurrencia']",3,False,[]
792,Yo pegué un grito.,Negro,109,4,18,0.5,0.5,"['pegué', 'grito']",2,False,[]
793,"-¡Vamos, Negro, nomás!",Negro,110,3,22,1.0,1.0,"['vamos', 'negro', 'nomás']",3,False,['negro']
794,"-Y el gato me miró de reojo como diciendo ""No me hable al tiro, compañero"".",Negro,111,15,75,0.5333333333333333,0.5333333333333333,"['gato', 'miró', 'reojo', 'diciendo', 'hable', 'tiro', 'compañero']",7,False,[]
795,La gente empezó a hacer comentarios desagradables para el chico extranjero que había venido a arruinarles el aperitivo.,Negro,112,18,119,0.7222222222222222,0.6666666666666666,"['gente', 'empezó', 'hacer', 'comentarios', 'desagradables', 'chico', 'extranjero', 'había', 'venido', 'arruinarles', 'aperitivo']",11,False,[]
796,"Que ""qué tiene que hacer un pibe a esta hora en la calle"", y todas esas cosas.",Negro,113,17,78,0.7058823529411765,0.5294117647058824,"['tiene', 'hacer', 'pibe', 'hora', 'calle', 'todas', 'cosas']",7,False,[]
797,"El Negro, bastante agrandado, saltó a una mesa vacía, olió el salero al pasar, como si de pronto se hubiera olvidado de los perros y luego volvió a inflarse.",Negro,114,29,157,0.6551724137931034,0.5862068965517241,"['negro', 'bastante', 'agrandado', 'saltó', 'mesa', 'vacía', 'olió', 'salero', 'pasar', 'si', 'pronto', 'hubiera', 'olvidado', 'perros', 'luego', 'volvió', 'inflarse']",17,False,['negro']
798,"Un petiso bigotudo, con una boina metida hasta las orejas, dijo que ya era hora de terminar con el asunto y dio la orden a su doberman para que se lanzara al ataque.",Negro,115,33,165,0.696969696969697,0.45454545454545453,"['petiso', 'bigotudo', 'boina', 'metida', 'orejas', 'dijo', 'era', 'hora', 'terminar', 'asunto', 'dio', 'orden', 'doberman', 'lanzara', 'ataque']",15,False,[]
799,"Yo traté de explicarle, desesperado, la diferencia de tamaño y de animal, pero no hubo caso.",Negro,116,16,92,0.5625,0.5625,"['traté', 'explicarle', 'desesperado', 'diferencia', 'tamaño', 'animal', 'hubo', 'caso']",8,False,[]
800,El petiso dio un grito y el perrazo salió como un cohete.,Negro,117,12,57,0.5833333333333334,0.5,"['petiso', 'dio', 'grito', 'perrazo', 'salió', 'cohete']",6,False,[]
801,Cuando saltó tenía la boca muy abierta y le corría la baba entre los colmillos.,Negro,118,15,79,0.7333333333333333,0.6,"['saltó', 'tenía', 'boca', 'abierta', 'corría', 'baba', 'colmillos']",7,False,[]
802,"El Negro se echó para atrás, arqueado como un jugador de tenis, y le tiró un derechazo de arriba hacia abajo.",Negro,119,21,109,0.6190476190476191,0.6190476190476191,"['negro', 'echó', 'atrás', 'arqueado', 'jugador', 'tenis', 'tiró', 'derechazo', 'arriba', 'hacia', 'abajo']",11,False,['negro']
803,"El perro, que empezaba a elevarse en el salto, se quedó a mitad de camino, ensartado por la nariz.",Negro,120,19,98,0.5789473684210527,0.47368421052631576,"['perro', 'empezaba', 'elevarse', 'salto', 'quedó', 'mitad', 'camino', 'ensartado', 'nariz']",9,False,[]
804,"Cayó sentado, un poco ridículo, y me dio lástima verlo tan incómodo.",Negro,121,12,68,0.75,0.5833333333333334,"['cayó', 'sentado', 'ridículo', 'dio', 'lástima', 'verlo', 'tan', 'incómodo']",8,False,[]
805,"Otro, con la trompa cuadrada, atropelló con un aullido largo y quiso subir a la mesa.",Negro,122,16,85,0.6875,0.5625,"['trompa', 'cuadrada', 'atropelló', 'aullido', 'largo', 'quiso', 'subir', 'mesa']",8,False,[]
806,"El Negro se movió como un relámpago, bufó, se hizo a un lado y sacó un zurdazo que pegó justo en el morro del rival.",Negro,123,25,116,0.6,0.52,"['negro', 'movió', 'relámpago', 'bufó', 'hizo', 'lado', 'sacó', 'zurdazo', 'pegó', 'justo', 'morro', 'rival']",12,False,['negro']
807,El salero rodó y cayó sobre la cabeza de un perrito color canela que se había acercado para que no lo tomaran por flojo.,Negro,124,24,120,0.6666666666666666,0.5416666666666666,"['salero', 'rodó', 'cayó', 'cabeza', 'perrito', 'color', 'canela', 'había', 'acercado', 'tomaran', 'flojo']",11,False,[]
808,Hubo desbande general.,Negro,125,3,22,1.0,1.0,"['hubo', 'desbande', 'general']",3,False,[]
809,"El Negro dio un salto para ir a otra mesa ubicada cerca de la pared, pero el patrón del bar, hombre sin escrúpulos, se la apartó de un tirón.",Negro,126,29,141,0.6206896551724138,0.4827586206896552,"['negro', 'dio', 'salto', 'ir', 'mesa', 'ubicada', 'cerca', 'pared', 'patrón', 'bar', 'hombre', 'escrúpulos', 'apartó', 'tirón']",14,False,['negro']
810,El pobre Negro cayó al suelo como una pera madura y vio que el asunto se le ponía feo.,Negro,127,19,86,0.6842105263157895,0.47368421052631576,"['pobre', 'negro', 'cayó', 'suelo', 'pera', 'madura', 'vio', 'asunto', 'ponía', 'feo']",10,False,['negro']
